IMU_POSE_0,Sync_imu_0,IMU_POSE_1,Sync_imu_1,IMU_POSE_2,Sync_imu_2,IMU_POSE_3,Sync_imu_3,IMU_POSE_4,Sync_imu_4
0.15067386627197266,0.15374040603637695,0.15538811683654785,0.1541450023651123,0.1596815586090088,0.16742777824401855,0.16797137260437012,0.16782355308532715,0.17694520950317383,0.16905999183654785
0.16655945777893066,0.16861391067504883,0.1711435317993164,0.16828656196594238,0.1761157512664795,0.1833658218383789,0.16846632957458496,0.18521404266357422,0.1770484447479248,0.18415331840515137
0.18182110786437988,0.18296003341674805,0.1872255802154541,0.1838688850402832,0.17621994018554688,0.18660330772399902,0.18312931060791016,0.18631815910339355,0.19206476211547852,0.18701434135437012
0.18193554878234863,0.18501615524291992,0.18732547760009766,0.1856687068939209,0.1918792724609375,0.19990229606628418,0.19908952713012695,0.19933605194091797,0.20720601081848145,0.19951415061950684
0.19752144813537598,0.19869780540466309,0.20221400260925293,0.19892001152038574,0.19229960441589355,0.21397137641906738,0.19970488548278809,0.21393537521362305,0.2073812484741211,0.21404361724853516
0.21253585815429688,0.21372365951538086,0.2024228572845459,0.2135143280029297,0.20783352851867676,0.2143244743347168,0.21480751037597656,0.21456313133239746,0.22250914573669434,0.21452832221984863
0.21268630027770996,0.21444153785705566,0.2177720069885254,0.21428227424621582,0.22311925888061523,0.22777819633483887,0.21550798416137695,0.22808218002319336,0.23738861083984375,0.22804832458496094
0.22746753692626953,0.22794651985168457,0.23394298553466797,0.22800421714782715,0.22338318824768066,0.24475622177124023,0.22949600219726562,0.24604296684265137,0.23740673065185547,0.2450096607208252
0.24296903610229492,0.24351167678833008,0.2341907024383545,0.24521827697753906,0.23946332931518555,0.24610018730163574,0.24578571319580078,0.2461225986480713,0.25259923934936523,0.24551987648010254
0.24307036399841309,0.2445542812347412,0.2489466667175293,0.24572062492370605,0.25420093536376953,0.2603487968444824,0.2459418773651123,0.26015520095825195,0.26833152770996094,0.26064538955688477
0.25858592987060547,0.2590494155883789,0.2646980285644531,0.2596571445465088,0.25460195541381836,0.27459144592285156,0.2610158920288086,0.2749030590057373,0.2684323787689209,0.27585673332214355
0.2736494541168213,0.27414512634277344,0.2648005485534668,0.2760934829711914,0.2697300910949707,0.2762725353240967,0.27695679664611816,0.27673983573913574,0.28397369384765625,0.2770986557006836
0.27374792098999023,0.27564167976379395,0.2793142795562744,0.27727317810058594,0.2850372791290283,0.29217076301574707,0.27750253677368164,0.2916581630706787,0.28417158126831055,0.2919936180114746
0.29012632369995117,0.29081201553344727,0.2945997714996338,0.2914133071899414,0.2852025032043457,0.2937319278717041,0.29335951805114746,0.29355406761169434,0.2990908622741699,0.29407453536987305
0.2906649112701416,0.29276180267333984,0.29479432106018066,0.29300975799560547,0.2999708652496338,0.3074004650115967,0.30849146842956543,0.30661797523498535,0.31461238861083984,0.3072235584259033
0.30553197860717773,0.30681848526000977,0.3099074363708496,0.30701684951782227,0.316256046295166,0.3217442035675049,0.30886006355285645,0.3224208354949951,0.31494927406311035,0.3226189613342285
0.32037878036499023,0.32207250595092773,0.3256402015686035,0.3222496509552002,0.3163571357727051,0.32419347763061523,0.32492589950561523,0.3245716094970703,0.3293311595916748,0.32472848892211914
0.32048630714416504,0.3250601291656494,0.32573795318603516,0.32439708709716797,0.3312869071960449,0.3362109661102295,0.3390071392059326,0.3359689712524414,0.3446485996246338,0.3361184597015381
0.335651159286499,0.3358650207519531,0.3412747383117676,0.33618617057800293,0.33159399032592773,0.35160088539123535,0.33926868438720703,0.35173916816711426,0.34493041038513184,0.35199546813964844
0.35126161575317383,0.35138440132141113,0.35648512840270996,0.35184574127197266,0.34707164764404297,0.352184534072876,0.3539705276489258,0.3522927761077881,0.3606843948364258,0.352266788482666
0.3517942428588867,0.35193300247192383,0.3565793037414551,0.35188984870910645,0.36237573623657227,0.3663308620452881,0.37075138092041016,0.3664369583129883,0.37586402893066406,0.36652231216430664
0.3661227226257324,0.3664858341217041,0.3720853328704834,0.36638545989990234,0.3625054359436035,0.3827965259552002,0.3712918758392334,0.38297080993652344,0.37588000297546387,0.38312315940856934
0.38248562812805176,0.3833017349243164,0.38716959953308105,0.38289523124694824,0.378110408782959,0.3837308883666992,0.38666367530822754,0.38350939750671387,0.391878604888916,0.38362550735473633
0.3828427791595459,0.38367152214050293,0.3872342109680176,0.3835787773132324,0.3941953182220459,0.39838719367980957,0.3874838352203369,0.39865756034851074,0.4076101779937744,0.3988015651702881
0.3981935977935791,0.3987579345703125,0.4030420780181885,0.39844465255737305,0.3942134380340576,0.4146397113800049,0.40155792236328125,0.41454601287841797,0.40762877464294434,0.4145989418029785
0.4141061305999756,0.41442441940307617,0.40323734283447266,0.41447901725769043,0.40911173820495605,0.4151744842529297,0.41739535331726074,0.41527485847473145,0.4228637218475342,0.415224552154541
0.4143669605255127,0.4149501323699951,0.4189484119415283,0.41498684883117676,0.4247109889984131,0.4304685592651367,0.41792774200439453,0.4303703308105469,0.43884825706481934,0.43055152893066406
0.4300374984741211,0.4303135871887207,0.43451857566833496,0.43042635917663574,0.42496800422668457,0.43064117431640625,0.4324939250946045,0.43080735206604004,0.4389030933380127,0.4307129383087158
0.43050241470336914,0.4306788444519043,0.43454480171203613,0.43076252937316895,0.4405848979949951,0.44579529762268066,0.4479532241821289,0.44594860076904297,0.4542720317840576,0.44582653045654297
0.44529104232788086,0.4456515312194824,0.4499385356903076,0.44574689865112305,0.456531286239624,0.46076369285583496,0.4484713077545166,0.4607977867126465,0.45438408851623535,0.46097826957702637
0.46054577827453613,0.46088528633117676,0.46510910987854004,0.4608452320098877,0.45675063133239746,0.4612298011779785,0.46347808837890625,0.4611515998840332,0.4695014953613281,0.46129465103149414
0.4609262943267822,0.46126270294189453,0.4651460647583008,0.46118974685668945,0.4719688892364502,0.47673916816711426,0.47852349281311035,0.47670888900756836,0.4846532344818115,0.476809024810791
0.47636866569519043,0.4766247272491455,0.48014354705810547,0.47657132148742676,0.47205519676208496,0.49242281913757324,0.47911548614501953,0.4925227165222168,0.4847705364227295,0.49261927604675293
0.4921908378601074,0.4924733638763428,0.4962654113769531,0.4925715923309326,0.4876396656036377,0.4928925037384033,0.49457335472106934,0.4930574893951416,0.4998340606689453,0.4931044578552246
0.49220895767211914,0.4929237365722656,0.49649691581726074,0.4929640293121338,0.5036990642547607,0.5076096057891846,0.5103011131286621,0.507875919342041,0.5154387950897217,0.5081014633178711
0.5072619915008545,0.5076663494110107,0.5122313499450684,0.5078067779541016,0.5037341117858887,0.5229575634002686,0.5107331275939941,0.5230197906494141,0.5156424045562744,0.5231547355651855
0.5226666927337646,0.5231139659881592,0.5123999118804932,0.523341178894043,0.519402027130127,0.5234408378601074,0.5250225067138672,0.5234735012054443,0.5313963890075684,0.5235745906829834
0.5228309631347656,0.5232996940612793,0.5277016162872314,0.5234129428863525,0.5353608131408691,0.5408191680908203,0.5252337455749512,0.5409963130950928,0.5466921329498291,0.541337251663208
0.5387580394744873,0.5410706996917725,0.542747974395752,0.5409054756164551,0.5355439186096191,0.5550022125244141,0.541234016418457,0.5549590587615967,0.5468814373016357,0.5550723075866699
0.5545413494110107,0.5546884536743164,0.543006420135498,0.5550353527069092,0.5515131950378418,0.5552518367767334,0.5566127300262451,0.5553474426269531,0.5621953010559082,0.5554230213165283
0.5548925399780273,0.5552148818969727,0.5583140850067139,0.5551803112030029,0.551581859588623,0.5705671310424805,0.5572748184204102,0.570152997970581,0.5772271156311035,0.570528507232666
0.5696840286254883,0.5698723793029785,0.5740365982055664,0.5699243545532227,0.5671679973602295,0.5706217288970947,0.5734164714813232,0.5703442096710205,0.5774459838867188,0.5705993175506592
0.5699923038482666,0.5704612731933594,0.5743353366851807,0.5703811645507812,0.582432746887207,0.5871732234954834,0.5895328521728516,0.5877687931060791,0.5927295684814453,0.5879929065704346
0.5858645439147949,0.5863552093505859,0.5893948078155518,0.5867469310760498,0.5825505256652832,0.6030364036560059,0.590256929397583,0.6032459735870361,0.608551025390625,0.6028158664703369
0.6012530326843262,0.6019363403320312,0.6041324138641357,0.6020874977111816,0.5977199077606201,0.6040208339691162,0.6045894622802734,0.603950023651123,0.6088175773620605,0.6040587425231934
0.6013357639312744,0.6035988330841064,0.6042211055755615,0.6039793491363525,0.613264799118042,0.6173655986785889,0.6051144599914551,0.6174290180206299,0.623969554901123,0.6175198554992676
0.617072582244873,0.6172645092010498,0.6198797225952148,0.6173052787780762,0.6134305000305176,0.6351385116577148,0.620358943939209,0.6347787380218506,0.6241626739501953,0.6355292797088623
0.633009672164917,0.6353521347045898,0.6362519264221191,0.6338214874267578,0.6293618679046631,0.6382369995117188,0.6358644962310791,0.6384122371673584,0.6400034427642822,0.6384785175323486
0.6331076622009277,0.6383762359619141,0.6363945007324219,0.6383068561553955,0.6448640823364258,0.6483871936798096,0.6360335350036621,0.648252010345459,0.6559131145477295,0.6483516693115234
0.647773265838623,0.647998571395874,0.6511213779449463,0.6482892036437988,0.6451320648193359,0.6651346683502197,0.6507747173309326,0.6653034687042236,0.6559319496154785,0.6655046939849854
0.6635582447052002,0.6642923355102539,0.667151689529419,0.66448974609375,0.660285234451294,0.6665327548980713,0.6667296886444092,0.6663508415222168,0.6710474491119385,0.6677844524383545
0.6637008190155029,0.6658263206481934,0.6672866344451904,0.6661951541900635,0.6763224601745605,0.6796872615814209,0.6674339771270752,0.6796278953552246,0.6865055561065674,0.6797196865081787
0.6793317794799805,0.6794271469116211,0.6830942630767822,0.6794695854187012,0.6764194965362549,0.6799595355987549,0.682539701461792,0.6799900531768799,0.6866288185119629,0.6801438331604004
0.6795921325683594,0.6801090240478516,0.683213472366333,0.6800119876861572,0.6922216415405273,0.6960537433624268,0.6980955600738525,0.6964788436889648,0.7026875019073486,0.6961829662322998
0.6952731609344482,0.6963891983032227,0.6989197731018066,0.6962840557098389,0.6925258636474609,0.7116634845733643,0.6983113288879395,0.712181806564331,0.7184629440307617,0.7134356498718262
0.7111575603485107,0.7119917869567871,0.7142162322998047,0.7118327617645264,0.7082257270812988,0.7131021022796631,0.713651180267334,0.7132654190063477,0.718773603439331,0.7137527465820312
0.7112197875976562,0.7135980129241943,0.7144591808319092,0.7129535675048828,0.7243351936340332,0.726524829864502,0.7283673286437988,0.7268187999725342,0.734490156173706,0.726773738861084
0.7261495590209961,0.7262711524963379,0.7297360897064209,0.7264633178710938,0.7243528366088867,0.7420182228088379,0.7285842895507812,0.7419886589050293,0.7345530986785889,0.7422523498535156
0.7414495944976807,0.7417354583740234,0.7450315952301025,0.7420635223388672,0.7397365570068359,0.7425582408905029,0.7435581684112549,0.7425284385681152,0.7498071193695068,0.7426543235778809
0.7415962219238281,0.7424674034118652,0.7450606822967529,0.7424371242523193,0.755765438079834,0.7582695484161377,0.7599670886993408,0.7581241130828857,0.7660229206085205,0.7583820819854736
0.7571685314178467,0.7584428787231445,0.7602169513702393,0.7579998970031738,0.7558214664459229,0.774932861328125,0.7604975700378418,0.7736916542053223,0.7662820816040039,0.7740685939788818
0.77260422706604,0.7742953300476074,0.7757964134216309,0.7739112377166748,0.7718017101287842,0.7756462097167969,0.7753264904022217,0.7755222320556641,0.7813224792480469,0.7763464450836182
0.772986888885498,0.7751662731170654,0.7761032581329346,0.7747743129730225,0.7720694541931152,0.7893381118774414,0.7759132385253906,0.7896194458007812,0.7975800037384033,0.7900059223175049
0.7885091304779053,0.7889199256896973,0.791067361831665,0.789785623550415,0.7871947288513184,0.8054904937744141,0.7912037372589111,0.8062241077423096,0.797696590423584,0.8060734272003174
0.8042984008789062,0.8051071166992188,0.807049036026001,0.8053219318389893,0.8032524585723877,0.8081679344177246,0.8073556423187256,0.8076128959655762,0.812932014465332,0.8080503940582275
0.8043980598449707,0.8077929019927979,0.8072381019592285,0.8079237937927246,0.8033533096313477,0.8210029602050781,0.8074357509613037,0.8215155601501465,0.8276946544647217,0.8218281269073486
0.8200504779815674,0.8212170600891113,0.8232893943786621,0.8213534355163574,0.8183228969573975,0.8243787288665771,0.8235087394714355,0.8241219520568848,0.8280706405639648,0.8246393203735352
0.8201422691345215,0.8228766918182373,0.8233988285064697,0.8236801624298096,0.8344864845275879,0.8377029895782471,0.8389549255371094,0.8368258476257324,0.8432216644287109,0.8375341892242432
0.8352985382080078,0.8359718322753906,0.8394937515258789,0.8370780944824219,0.8345868587493896,0.8520364761352539,0.8397536277770996,0.8538894653320312,0.8592450618743896,0.8536889553070068
0.8508007526397705,0.8512740135192871,0.8555400371551514,0.8518962860107422,0.8499875068664551,0.8553578853607178,0.8541138172149658,0.8547050952911377,0.859459400177002,0.8551394939422607
0.8509001731872559,0.8549048900604248,0.8558731079101562,0.8556783199310303,0.8651943206787109,0.867896556854248,0.8698608875274658,0.8676743507385254,0.875140905380249,0.86806321144104
0.8663699626922607,0.8682889938354492,0.8708724975585938,0.867394208908081,0.8652987480163574,0.8824141025543213,0.870549201965332,0.8834683895111084,0.8752336502075195,0.8839075565338135
0.881765604019165,0.883678674697876,0.8856441974639893,0.88260817527771,0.8801357746124268,0.8852992057800293,0.8857119083404541,0.8852286338806152,0.8902230262756348,0.8851900100708008
0.8818638324737549,0.8850877285003662,0.8858020305633545,0.8843240737915039,0.8955576419830322,0.8990457057952881,0.886420488357544,0.8988630771636963,0.9064626693725586,0.8986778259277344
0.8973641395568848,0.8983454704284668,0.9007401466369629,0.8981316089630127,0.8956801891326904,0.9147751331329346,0.9010493755340576,0.9143602848052979,0.9065639972686768,0.9152052402496338
0.9128129482269287,0.9145643711090088,0.9159846305847168,0.9155111312866211,0.9113345146179199,0.9156661033630371,0.9168562889099121,0.9155876636505127,0.9220306873321533,0.9156239032745361
0.9129753112792969,0.9154782295227051,0.9162309169769287,0.9155538082122803,0.9114344120025635,0.9300014972686768,0.9175174236297607,0.9301676750183105,0.9370043277740479,0.9303574562072754
0.9285674095153809,0.9294145107269287,0.9321224689483643,0.9292190074920654,0.926689863204956,0.9455239772796631,0.9338743686676025,0.9462957382202148,0.9371066093444824,0.9475815296173096
0.9445531368255615,0.9467110633850098,0.9473235607147217,0.946516752243042,0.9428532123565674,0.9479553699493408,0.9494960308074951,0.9484977722167969,0.9525003433227539,0.9481697082519531
0.9446518421173096,0.9486527442932129,0.9477767944335938,0.9483382701873779,0.9429538249969482,0.9615375995635986,0.9499926567077637,0.9629154205322266,0.9686334133148193,0.9623739719390869
0.9606544971466064,0.9613957405090332,0.962566614151001,0.961883544921875,0.9582865238189697,0.9637718200683594,0.9649791717529297,0.9636540412902832,0.9687690734863281,0.9637117385864258
0.960730791091919,0.9630763530731201,0.9627389907836914,0.9633808135986328,0.9739079475402832,0.9770584106445312,0.965341329574585,0.9776208400726318,0.9841568470001221,0.9778537750244141
0.9759955406188965,0.9773733615875244,0.9780533313751221,0.9767658710479736,0.9740090370178223,0.9929816722869873,0.9802052974700928,0.9934544563293457,0.9844443798065186,0.9927623271942139
0.9911048412322998,0.9922189712524414,0.9936308860778809,0.9931678771972656,0.9896628856658936,0.9951455593109131,0.9963986873626709,0.9952144622802734,0.9987788200378418,0.9952921867370605
0.9912028312683105,0.9949734210968018,0.9937436580657959,0.9947521686553955,1.0051662921905518,1.0076594352722168,0.9969973564147949,1.0084145069122314,1.0143063068389893,1.0081782341003418
1.0067942142486572,1.0078356266021729,1.008847713470459,1.008680820465088,1.0058248043060303,1.023451805114746,1.0133299827575684,1.0243608951568604,1.0144877433776855,1.0239324569702148
1.0221827030181885,1.0236718654632568,1.0246014595031738,1.0247974395751953,1.0213561058044434,1.026068925857544,1.0279502868652344,1.0263946056365967,1.0291972160339355,1.0265097618103027
1.0222804546356201,1.0264267921447754,1.0249767303466797,1.0262236595153809,1.0214900970458984,1.037125825881958,1.0288841724395752,1.0374336242675781,1.0457146167755127,1.0374653339385986
1.0368540287017822,1.0373914241790771,1.039196491241455,1.0372087955474854,1.0366694927215576,1.0547749996185303,1.0435371398925781,1.0549700260162354,1.0458097457885742,1.0553619861602783
1.0527050495147705,1.0545647144317627,1.0551767349243164,1.0541679859161377,1.052558183670044,1.0566964149475098,1.0591068267822266,1.0567352771759033,1.0597724914550781,1.0568547248840332
1.052962303161621,1.0565762519836426,1.055527925491333,1.0567684173583984,1.0528106689453125,1.0690350532531738,1.0596532821655273,1.0694067478179932,1.076110601425171,1.0695743560791016
1.0678248405456543,1.068389654159546,1.0707998275756836,1.0692112445831299,1.068127155303955,1.0850486755371094,1.074488878250122,1.086961269378662,1.0762052536010742,1.0875709056854248
1.0833415985107422,1.0843510627746582,1.0859529972076416,1.0864760875701904,1.0837013721466064,1.0858063697814941,1.0909183025360107,1.0871312618255615,1.091109037399292,1.087961196899414
1.0839252471923828,1.086129903793335,1.086298942565918,1.087343454360962,1.0841572284698486,1.1020116806030273,1.0919485092163086,1.1018409729003906,1.106828212738037,1.10300874710083
1.0991957187652588,1.0997986793518066,1.101313591003418,1.1006202697753906,1.0996241569519043,1.1021130084991455,1.1064598560333252,1.1023051738739014,1.1070199012756348,1.1031131744384766
1.0994524955749512,1.1028106212615967,1.1170408725738525,1.1026136875152588,1.1154725551605225,1.1160337924957275,1.107435941696167,1.1161763668060303,1.1225340366363525,1.1168880462646484
1.1144168376922607,1.1156861782073975,1.1171748638153076,1.1152725219726562,1.1158785820007324,1.1329431533813477,1.122002124786377,1.1319897174835205,1.137413501739502,1.133997917175293
1.1303699016571045,1.1318187713623047,1.1330959796905518,1.131608486175537,1.1310834884643555,1.1332800388336182,1.1378629207611084,1.1338491439819336,1.1376779079437256,1.1347253322601318
1.1304693222045898,1.1325819492340088,1.1334192752838135,1.1323890686035156,1.1470754146575928,1.1468682289123535,1.1382200717926025,1.1480169296264648,1.1529014110565186,1.1478159427642822
1.1456282138824463,1.147287368774414,1.1480743885040283,1.1476833820343018,1.1474933624267578,1.1637828350067139,1.1531884670257568,1.1636254787445068,1.1681907176971436,1.1640312671661377
1.1616744995117188,1.1623098850250244,1.1633884906768799,1.1627004146575928,1.162989854812622,1.1652703285217285,1.169001579284668,1.1654939651489258,1.1684658527374268,1.1654374599456787
1.161773920059204,1.165534257888794,1.1635043621063232,1.165560245513916,1.1632282733917236,1.1774137020111084,1.1695644855499268,1.177640438079834,1.1835823059082031,1.1776719093322754
1.1771504878997803,1.177600622177124,1.179102897644043,1.1775646209716797,1.178260087966919,1.195298671722412,1.1846983432769775,1.1954262256622314,1.1838061809539795,1.1954905986785889
1.1932215690612793,1.1944100856781006,1.1950507164001465,1.193817138671875,1.1940295696258545,1.1957995891571045,1.2004809379577637,1.195835828781128,1.19852614402771,1.1958882808685303
1.1933457851409912,1.1957685947418213,1.1951606273651123,1.195694923400879,1.1941862106323242,1.208263635635376,1.201341152191162,1.2083003520965576,1.2144761085510254,1.20835542678833
1.2078251838684082,1.2083334922790527,1.2100601196289062,1.2082297801971436,1.2101309299468994,1.2260193824768066,1.2157175540924072,1.225038766860962,1.214630126953125,1.2252306938171387
1.2233905792236328,1.2248024940490723,1.226654291152954,1.2243711948394775,1.226473331451416,1.2271692752838135,1.2165765762329102,1.227142333984375,1.2300469875335693,1.2272918224334717
1.223487138748169,1.226999282836914,1.2270877361297607,1.2262506484985352,1.226823329925537,1.2382276058197021,1.2314670085906982,1.2384428977966309,1.245753288269043,1.2383224964141846
1.2379374504089355,1.2381927967071533,1.2420463562011719,1.23836350440979,1.2415192127227783,1.2553789615631104,1.246741533279419,1.2566285133361816,1.2458553314208984,1.255868911743164
1.2544066905975342,1.2556843757629395,1.2423548698425293,1.2555220127105713,1.2417888641357422,1.257166862487793,1.2472867965698242,1.2571232318878174,1.2610349655151367,1.257309913635254
1.2545037269592285,1.2562615871429443,1.2577898502349854,1.2568855285644531,1.2573413848876953,1.2713823318481445,1.2623178958892822,1.2721405029296875,1.2772765159606934,1.2718017101287842
1.269914150238037,1.2716052532196045,1.2728216648101807,1.2710039615631104,1.2735273838043213,1.2739055156707764,1.2782719135284424,1.274580717086792,1.2773725986480713,1.274047613143921
1.2700111865997314,1.2731444835662842,1.2729909420013428,1.2744531631469727,1.2736153602600098,1.2866992950439453,1.2790658473968506,1.2874579429626465,1.2931036949157715,1.2876312732696533
1.2856628894805908,1.2865185737609863,1.2880256175994873,1.2869346141815186,1.2894363403320312,1.3024637699127197,1.2933650016784668,1.303088665008545,1.3077657222747803,1.3034312725067139
1.3014647960662842,1.302659511566162,1.3036904335021973,1.3022587299346924,1.3054170608520508,1.305861473083496,1.309065580368042,1.3056776523590088,1.3078837394714355,1.3057737350463867
1.3018312454223633,1.3057458400726318,1.3037939071655273,1.3060362339019775,1.3055615425109863,1.3186089992523193,1.3101816177368164,1.3188140392303467,1.3229141235351562,1.3192436695098877
1.3165717124938965,1.31838059425354,1.3193554878234863,1.3181581497192383,1.3203585147857666,1.3333816528320312,1.3236405849456787,1.3335797786712646,1.338453769683838,1.3331592082977295
1.3322339057922363,1.3327293395996094,1.3349356651306152,1.3347625732421875,1.3364899158477783,1.3355882167816162,1.3390467166900635,1.3362987041473389,1.3386404514312744,1.3366098403930664
1.3323285579681396,1.3345844745635986,1.3350307941436768,1.3353478908538818,1.3367745876312256,1.348494052886963,1.3393774032592773,1.3481554985046387,1.3539392948150635,1.3487286567687988
1.3471004962921143,1.3477411270141602,1.3499031066894531,1.3480186462402344,1.3526685237884521,1.3643734455108643,1.3546762466430664,1.364943265914917,1.354008674621582,1.3653521537780762
1.3631024360656738,1.3645150661468506,1.366128921508789,1.365555763244629,1.3527553081512451,1.3657677173614502,1.370349407196045,1.3663122653961182,1.3691601753234863,1.3664600849151611
1.3632018566131592,1.3651456832885742,1.3665812015533447,1.365903377532959,1.3683393001556396,1.380687952041626,1.3708477020263672,1.379781723022461,1.3844974040985107,1.3799805641174316
1.3787155151367188,1.3804433345794678,1.3813252449035645,1.3808708190917969,1.3843176364898682,1.3960976600646973,1.3858609199523926,1.3956689834594727,1.3847265243530273,1.3958568572998047
1.3943610191345215,1.39491868019104,1.397240161895752,1.3955223560333252,1.3846144676208496,1.3984029293060303,1.3863499164581299,1.3970491886138916,1.4003567695617676,1.398226261138916
1.3944604396820068,1.3986222743988037,1.397338628768921,1.3980493545532227,1.3989148139953613,1.4107646942138672,1.401257038116455,1.4109933376312256,1.4162235260009766,1.4111740589141846
1.4093918800354004,1.4102182388305664,1.4120914936065674,1.4113929271697998,1.414088487625122,1.4121217727661133,1.4163663387298584,1.412269115447998,1.4164578914642334,1.4122936725616455
1.4094891548156738,1.412151575088501,1.4279494285583496,1.412041425704956,1.4142916202545166,1.424638032913208,1.417146921157837,1.4246764183044434,1.4316480159759521,1.4247052669525146
1.4243762493133545,1.424605131149292,1.4282453060150146,1.4245214462280273,1.4293925762176514,1.440706729888916,1.4320905208587646,1.4407460689544678,1.4475910663604736,1.4406845569610596
1.4405310153961182,1.4407804012298584,1.4434006214141846,1.4409611225128174,1.4450438022613525,1.4411652088165283,1.4475035667419434,1.441124677658081,1.4478349685668945,1.4412410259246826
1.4406538009643555,1.4408557415008545,1.4435834884643555,1.4412014484405518,1.4451789855957031,1.4588735103607178,1.4480609893798828,1.4586670398712158,1.4635114669799805,1.4584152698516846
1.4569318294525146,1.4575066566467285,1.459240198135376,1.4590625762939453,1.4607794284820557,1.4738738536834717,1.4633374214172363,1.4740080833435059,1.4788873195648193,1.4741005897521973
1.4723985195159912,1.4730651378631592,1.474738597869873,1.4744770526885986,1.47703218460083,1.4744219779968262,1.47947096824646,1.4744513034820557,1.479015588760376,1.4746551513671875
1.4725019931793213,1.4742131233215332,1.4749219417572021,1.4745876789093018,1.47733736038208,1.4878721237182617,1.4804120063781738,1.4877967834472656,1.4950072765350342,1.4877302646636963
1.487354040145874,1.4878437519073486,1.489914894104004,1.4876763820648193,1.4924037456512451,1.5042476654052734,1.4959518909454346,1.5048003196716309,1.4951095581054688,1.5051624774932861
1.5026376247406006,1.5044193267822266,1.506098747253418,1.5046052932739258,1.4925742149353027,1.5059399604797363,1.4966912269592285,1.5062315464019775,1.5112385749816895,1.506155014038086
1.5027344226837158,1.5061302185058594,1.5061943531036377,1.506026029586792,1.5080294609069824,1.5194282531738281,1.5119001865386963,1.520101547241211,1.5274779796600342,1.519901990890503
1.518186092376709,1.519596815109253,1.5213696956634521,1.5192115306854248,1.5243451595306396,1.5350334644317627,1.5276305675506592,1.5378894805908203,1.5277459621429443,1.5362975597381592
1.5334045886993408,1.536698818206787,1.537233591079712,1.5344371795654297,1.5244407653808594,1.5370218753814697,1.5282340049743652,1.5380206108093262,1.542759656906128,1.5376722812652588
1.533501148223877,1.5368168354034424,1.5373594760894775,1.5365080833435059,1.5392801761627197,1.550083875656128,1.5422306060791016,1.5514111518859863,1.5585582256317139,1.5515944957733154
1.5488276481628418,1.5496785640716553,1.552731990814209,1.550278902053833,1.5545384883880615,1.56705904006958,1.5587899684906006,1.5666172504425049,1.558640480041504,1.5661251544952393
