0.0,0.0,0.0,0.0,0.0
0.0003135204315185547,0.014899492263793945,7.367134094238281e-05,0.00014066696166992188,0.00024437904357910156
0.014911174774169922,0.015152692794799805,0.01592111587524414,0.014731407165527344,0.015045166015625
0.030221223831176758,0.030193567276000977,0.015921831130981445,0.014749288558959961,0.03014826774597168
0.030359745025634766,0.04615592956542969,0.03177785873413086,0.030027389526367188,0.030330896377563477
0.045900583267211914,0.04637455940246582,0.04693174362182617,0.0462801456451416,0.045395612716674805
0.06095099449157715,0.06220412254333496,0.04718828201293945,0.04655933380126953,0.06135082244873047
0.06105303764343262,0.07814884185791016,0.0632023811340332,0.06187701225280762,0.06154584884643555
0.07638335227966309,0.07837820053100586,0.07788920402526855,0.077117919921875,0.0772695541381836
0.09171009063720703,0.09344887733459473,0.07801389694213867,0.07735967636108398,0.09308624267578125
0.09202361106872559,0.09347033500671387,0.09378886222839355,0.0931406021118164,0.09335899353027344
0.10795998573303223,0.10919523239135742,0.10900998115539551,0.10913991928100586,0.10834431648254395
0.12294673919677734,0.12553024291992188,0.10927104949951172,0.10932636260986328,0.10836172103881836
0.12317705154418945,0.12579607963562012,0.12473630905151367,0.12414240837097168,0.1233680248260498
0.1389169692993164,0.1412341594696045,0.12490320205688477,0.13992810249328613,0.13908147811889648
0.15467572212219238,0.15710949897766113,0.1407763957977295,0.14011931419372559,0.1393125057220459
0.1546933650970459,0.1573803424835205,0.15687990188598633,0.15582537651062012,0.15469145774841309
0.17070865631103516,0.1731255054473877,0.156982421875,0.15607333183288574,0.17025041580200195
0.17095160484313965,0.18903231620788574,0.1717536449432373,0.17195653915405273,0.17050743103027344
0.18634629249572754,0.18925237655639648,0.18764400482177734,0.1876811981201172,0.18585562705993652
0.20239949226379395,0.20430278778076172,0.1878194808959961,0.18774843215942383,0.2009897232055664
0.2026042938232422,0.2043766975402832,0.2027888298034668,0.203690767288208,0.20115256309509277
0.21764135360717773,0.22012948989868164,0.21911382675170898,0.220001220703125,0.21720123291015625
0.2331380844116211,0.236008882522583,0.21928167343139648,0.2201547622680664,0.232285737991333
0.2333376407623291,0.23616719245910645,0.2347869873046875,0.235137939453125,0.23246240615844727
0.24857187271118164,0.25109410285949707,0.25090861320495605,0.23527789115905762,0.24772334098815918
0.26401209831237793,0.26659417152404785,0.25110650062561035,0.25130653381347656,0.24794626235961914
0.2642486095428467,0.2668135166168213,0.26653623580932617,0.2673501968383789,0.26311278343200684
0.27979373931884766,0.2813715934753418,0.2667090892791748,0.26765966415405273,0.27889180183410645
0.27998828887939453,0.2973597049713135,0.28174543380737305,0.2824580669403076,0.27890968322753906
0.2959253787994385,0.29753899574279785,0.2972900867462158,0.29849910736083984,0.29386186599731445
0.3118283748626709,0.3133716583251953,0.29745936393737793,0.2988004684448242,0.30909180641174316
0.3121211528778076,0.3135378360748291,0.3136751651763916,0.3139762878417969,0.30936336517333984
0.3269062042236328,0.3294689655303955,0.32842445373535156,0.32919764518737793,0.32489609718322754
0.3429374694824219,0.3449435234069824,0.3285391330718994,0.32936763763427734,0.3402411937713623
0.3431682586669922,0.3451368808746338,0.3435938358306885,0.344623327255249,0.3404049873352051
0.3585078716278076,0.3601996898651123,0.35921359062194824,0.35980725288391113,0.35542988777160645
0.3740725517272949,0.3755481243133545,0.359480619430542,0.36005735397338867,0.37168455123901367
0.37426114082336426,0.3757317066192627,0.3741271495819092,0.3761467933654785,0.37194228172302246
0.3900930881500244,0.3909616470336914,0.3901968002319336,0.37637829780578613,0.387347936630249
0.39025211334228516,0.40613222122192383,0.3904588222503662,0.3916168212890625,0.4035682678222656
0.40502142906188965,0.4064185619354248,0.4060821533203125,0.40691685676574707,0.40393757820129395
0.42064356803894043,0.42228126525878906,0.40637969970703125,0.40715789794921875,0.41956353187561035
0.4208495616912842,0.43714118003845215,0.4216015338897705,0.4228324890136719,0.4199032783508301
0.43674349784851074,0.43746161460876465,0.43767595291137695,0.4380073547363281,0.4353904724121094
0.452134370803833,0.4525017738342285,0.4376943111419678,0.43813276290893555,0.4511604309082031
0.4526665210723877,0.4686148166656494,0.4526541233062744,0.4539947509765625,0.4511737823486328
0.46808362007141113,0.46869921684265137,0.46791601181030273,0.47005581855773926,0.4664144515991211
0.48368382453918457,0.48425745964050293,0.4680156707763672,0.4702615737915039,0.4820427894592285
0.4838850498199463,0.48444104194641113,0.48329782485961914,0.48612046241760254,0.4824028015136719
0.49883294105529785,0.499971866607666,0.49838781356811523,0.4861466884613037,0.4977724552154541
0.5141491889953613,0.5152645111083984,0.4986090660095215,0.5017108917236328,0.5128593444824219
0.5142333507537842,0.5152831077575684,0.5139741897583008,0.5171051025390625,0.5130674839019775
0.5293560028076172,0.5312392711639404,0.5299592018127441,0.5171229839324951,0.5286076068878174
0.5295906066894531,0.5472826957702637,0.5300681591033936,0.5323314666748047,0.5287692546844482
0.5456478595733643,0.5474743843078613,0.5456492900848389,0.5477945804595947,0.543147087097168
0.5615439414978027,0.5625884532928467,0.5456676483154297,0.547940731048584,0.5582988262176514
0.5617105960845947,0.5782630443572998,0.5613410472869873,0.5626938343048096,0.558537483215332
0.5776536464691162,0.578333854675293,0.577294111251831,0.5781905651092529,0.5742008686065674
0.5927820205688477,0.5944700241088867,0.5775890350341797,0.578465461730957,0.5892348289489746
0.5929131507873535,0.594489574432373,0.5928740501403809,0.5937790870666504,0.5894505977630615
0.6087594032287598,0.6103825569152832,0.6084258556365967,0.6094365119934082,0.6051540374755859
0.6248421669006348,0.6253306865692139,0.6084532737731934,0.6096785068511963,0.6203267574310303
0.625075101852417,0.6255934238433838,0.6239273548126221,0.6246161460876465,0.6205565929412842
0.6401729583740234,0.6413698196411133,0.6396677494049072,0.6397597789764404,0.63570237159729
0.640540599822998,0.6560478210449219,0.6397838592529297,0.6400160789489746,0.6520414352416992
0.6558949947357178,0.6563160419464111,0.6557235717773438,0.6547679901123047,0.6522088050842285
0.6716206073760986,0.6714723110198975,0.6560120582580566,0.6550455093383789,0.6671791076660156
0.6716403961181641,0.6868960857391357,0.6713871955871582,0.670081377029419,0.6833884716033936
0.687208890914917,0.6871006488800049,0.6873440742492676,0.685373067855835,0.6835596561431885
0.7028892040252686,0.7020730972290039,0.6876022815704346,0.6855161190032959,0.6996042728424072
0.7030446529388428,0.7175531387329102,0.7033336162567139,0.7009103298187256,0.6999623775482178
0.7184960842132568,0.7175710201263428,0.7190866470336914,0.7159984111785889,0.7145483493804932
0.7345829010009766,0.7325708866119385,0.7192859649658203,0.7162754535675049,0.7303211688995361
0.7348461151123047,0.7482080459594727,0.7343711853027344,0.7312655448913574,0.73048996925354
0.7504680156707764,0.7483055591583252,0.75048828125,0.7466111183166504,0.7454812526702881
0.7510454654693604,0.7638571262359619,0.7506222724914551,0.7467813491821289,0.7607607841491699
